segment,keyword,clicks,length
website_3,keyword_id_8672,11,2
website_3,keyword_id_8673,11,1
website_3,keyword_id_8674,11,2
website_3,keyword_id_8675,11,1
website_3,keyword_id_8676,11,2
website_3,keyword_id_8677,11,1
website_3,keyword_id_8678,11,5
website_3,keyword_id_8679,11,2
website_3,keyword_id_8680,11,3
website_3,keyword_id_8681,11,2
website_3,keyword_id_8682,11,1
website_3,keyword_id_8683,11,2
website_3,keyword_id_8684,11,2
website_3,keyword_id_8685,11,3
website_3,keyword_id_8686,11,3
website_3,keyword_id_8687,11,3
website_3,keyword_id_8688,11,3
website_3,keyword_id_8689,11,2
website_3,keyword_id_8690,11,4
website_3,keyword_id_8691,11,3
website_3,keyword_id_8692,11,2
website_3,keyword_id_8693,11,3
website_3,keyword_id_8694,11,1
website_3,keyword_id_8695,10,3
website_3,keyword_id_8696,10,2
website_3,keyword_id_8697,10,3
website_3,keyword_id_8698,10,2
website_3,keyword_id_8699,10,2
website_3,keyword_id_8700,10,2
website_3,keyword_id_8701,10,2
website_3,keyword_id_8702,10,2
website_3,keyword_id_8703,10,1
website_3,keyword_id_8704,10,2
website_3,keyword_id_8705,10,2
website_3,keyword_id_8706,10,5
website_3,keyword_id_8707,10,1
website_3,keyword_id_8708,10,4
website_3,keyword_id_8709,10,3
website_3,keyword_id_8710,10,2
website_3,keyword_id_8711,10,1
website_3,keyword_id_8712,10,6
website_3,keyword_id_8713,10,5
website_3,keyword_id_8714,10,1
website_3,keyword_id_8715,10,3
website_3,keyword_id_8716,10,4
website_3,keyword_id_8717,10,3
website_3,keyword_id_8718,10,2
website_3,keyword_id_8719,10,3
website_3,keyword_id_8720,9,1
website_3,keyword_id_8721,9,1
website_3,keyword_id_8722,9,2
website_3,keyword_id_8723,9,4
website_3,keyword_id_8724,9,2
website_3,keyword_id_8725,9,2
website_3,keyword_id_8726,9,2
website_3,keyword_id_8727,9,2
website_3,keyword_id_8728,9,3
website_3,keyword_id_8729,9,3
website_3,keyword_id_8730,9,3
website_3,keyword_id_8731,9,6
website_3,keyword_id_8732,9,2
website_3,keyword_id_8733,9,4
website_3,keyword_id_8734,9,2
website_3,keyword_id_8735,9,2
website_3,keyword_id_8736,9,2
website_3,keyword_id_8737,9,3
website_3,keyword_id_8738,9,3
website_3,keyword_id_8739,9,3
website_3,keyword_id_8740,9,1
website_3,keyword_id_8741,9,3
website_3,keyword_id_8742,9,2
website_3,keyword_id_8743,9,4
website_3,keyword_id_8744,9,4
website_3,keyword_id_8745,9,2
website_3,keyword_id_8746,9,2
website_3,keyword_id_8747,9,4
website_3,keyword_id_8748,9,2
website_3,keyword_id_8749,9,2
website_3,keyword_id_8750,9,2
website_3,keyword_id_8751,9,3
website_3,keyword_id_8752,9,2
website_3,keyword_id_8753,9,3
website_3,keyword_id_8754,9,2
website_3,keyword_id_8755,9,4
website_3,keyword_id_8756,9,3
website_3,keyword_id_8757,9,3
website_3,keyword_id_8758,8,2
website_3,keyword_id_8759,8,3
website_3,keyword_id_8760,8,4
website_3,keyword_id_8761,8,4
website_3,keyword_id_8762,8,4
website_3,keyword_id_8763,8,2
website_3,keyword_id_8764,8,1
website_3,keyword_id_8765,8,1
website_3,keyword_id_8766,8,4
website_3,keyword_id_8767,8,2
website_3,keyword_id_8768,8,3
website_3,keyword_id_8769,8,2
website_3,keyword_id_8770,8,2
website_3,keyword_id_8771,8,1
website_3,keyword_id_8772,8,3
website_3,keyword_id_8773,8,2
website_3,keyword_id_8774,8,4
website_3,keyword_id_8775,8,2
website_3,keyword_id_8776,8,3
website_3,keyword_id_8777,8,3
website_3,keyword_id_8778,8,4
website_3,keyword_id_8779,8,3
website_3,keyword_id_8780,8,2
website_3,keyword_id_8781,8,4
website_3,keyword_id_8782,8,2
website_3,keyword_id_8783,8,1
website_3,keyword_id_8784,8,1
website_3,keyword_id_8785,8,1
website_3,keyword_id_8786,8,1
website_3,keyword_id_8787,8,2
website_3,keyword_id_8788,8,2
website_3,keyword_id_8789,8,4
website_3,keyword_id_8790,8,4
website_3,keyword_id_8791,8,3
website_3,keyword_id_8792,8,1
website_3,keyword_id_8793,8,1
website_3,keyword_id_8794,8,1
website_3,keyword_id_8795,8,2
website_3,keyword_id_8796,8,4
website_3,keyword_id_8797,8,4
website_3,keyword_id_8798,8,3
website_3,keyword_id_8799,8,1
website_3,keyword_id_8800,8,3
website_3,keyword_id_8801,8,2
website_3,keyword_id_8802,8,2
website_3,keyword_id_8803,8,2
website_3,keyword_id_8804,8,1
website_3,keyword_id_8805,8,4
website_3,keyword_id_8806,8,4
website_3,keyword_id_8807,8,1
website_3,keyword_id_8808,8,2
website_3,keyword_id_8809,8,6
website_3,keyword_id_8810,7,2
website_3,keyword_id_8811,7,3
website_3,keyword_id_8812,7,3
website_3,keyword_id_8813,7,4
website_3,keyword_id_8814,7,2
website_3,keyword_id_8815,7,4
website_3,keyword_id_8816,7,2
website_3,keyword_id_8817,7,4
website_3,keyword_id_8818,7,4
website_3,keyword_id_8819,7,1
website_3,keyword_id_8820,7,3
website_3,keyword_id_8821,7,4
website_3,keyword_id_8822,7,2
website_3,keyword_id_8823,7,1
website_3,keyword_id_8824,7,2
website_3,keyword_id_8825,7,2
website_3,keyword_id_8826,7,4
website_3,keyword_id_8827,7,2
website_3,keyword_id_8828,7,2
website_3,keyword_id_8829,7,3
website_3,keyword_id_8830,7,2
website_3,keyword_id_8831,7,3
website_3,keyword_id_8832,7,3
website_3,keyword_id_8833,7,4
website_3,keyword_id_8834,7,3
website_3,keyword_id_8835,7,3
website_3,keyword_id_8836,7,4
website_3,keyword_id_8837,7,4
website_3,keyword_id_8838,7,3
website_3,keyword_id_8839,7,3
website_3,keyword_id_8840,7,2
website_3,keyword_id_8841,7,5
website_3,keyword_id_8842,7,4
website_3,keyword_id_8843,7,1
website_3,keyword_id_8844,7,5
website_3,keyword_id_8845,7,2
website_3,keyword_id_8846,7,2
website_3,keyword_id_8847,7,4
website_3,keyword_id_8848,7,4
website_3,keyword_id_8849,7,4
website_3,keyword_id_8850,7,2
website_3,keyword_id_8851,7,1
website_3,keyword_id_8852,7,4
website_3,keyword_id_8853,7,2
website_3,keyword_id_8854,7,1
website_3,keyword_id_8855,7,1
website_3,keyword_id_8856,7,4
website_3,keyword_id_8857,7,2
website_3,keyword_id_8858,7,2
website_3,keyword_id_8859,7,5
website_3,keyword_id_8860,7,4
website_3,keyword_id_8861,7,3
website_3,keyword_id_8862,7,4
website_3,keyword_id_8863,7,5
website_3,keyword_id_8864,7,1
website_3,keyword_id_8865,7,2
website_3,keyword_id_8866,7,2
